"SeferId","Plaka","lineId","routeId","SeferBaslangic","SeferBitis","Enlem","Boylam","KonumZamani","Hiz"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.054725","39.227444","16/12/2025 15:11:08","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.054882","39.227014","16/12/2025 15:11:40","8.89"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.056107","39.224069","16/12/2025 15:11:59","16.94"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.05703","39.22257","16/12/2025 15:12:12","12.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.058145","39.221334","16/12/2025 15:12:23","12.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.058567","39.220869","16/12/2025 15:12:44","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.058591","39.220498","16/12/2025 15:13:10","5.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.058415","39.22013","16/12/2025 15:13:16","8.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.057707","39.21849","16/12/2025 15:13:50","12.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.057614","39.21748","16/12/2025 15:13:56","13.33"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.05759","39.216236","16/12/2025 15:14:20","10.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.057589","39.212797","16/12/2025 15:14:37","19.44"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.057143","39.210757","16/12/2025 15:14:46","18.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.055067","39.208876","16/12/2025 15:15:05","18.89"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.052684","39.208387","16/12/2025 15:15:20","18.06"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.052257","39.207684","16/12/2025 15:15:24","18.89"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.051073","39.205752","16/12/2025 15:15:35","18.33"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.047262","39.205183","16/12/2025 15:15:56","23.06"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.045599","39.204067","16/12/2025 15:16:05","18.06"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.045296","39.202824","16/12/2025 15:16:11","18.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.045393","39.202159","16/12/2025 15:16:14","18.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.046125","39.199336","16/12/2025 15:16:27","19.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.046184","39.197642","16/12/2025 15:16:35","16.94"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.045984","39.197137","16/12/2025 15:16:38","17.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.04322","39.196383","16/12/2025 15:16:59","3.06"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.042906","39.196118","16/12/2025 15:17:16","9.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.041083","39.193925","16/12/2025 15:17:34","17.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.069327","39.513979","16/12/2025 14:40:15","25.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.074175","39.507039","16/12/2025 14:40:47","21.94"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.079426","39.502619","16/12/2025 14:41:19","19.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.080825","39.501266","16/12/2025 14:41:29","20.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.08314","39.495819","16/12/2025 14:41:51","25"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.084089","39.493788","16/12/2025 14:41:59","25"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.088442","39.489407","16/12/2025 14:42:23","25.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.091274","39.485088","16/12/2025 14:42:44","24.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.091707","39.482148","16/12/2025 14:42:55","25"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.092313","39.477231","16/12/2025 14:43:11","24.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.093616","39.473155","16/12/2025 14:43:27","23.06"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.096598","39.464536","16/12/2025 14:43:59","24.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.099448","39.450014","16/12/2025 14:44:49","24.72"
