"SeferId","Plaka","lineId","routeId","SeferBaslangic","SeferBitis","Enlem","Boylam","KonumZamani","Hiz"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009194","39.720958","16/12/2025 15:34:34","0.28"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009197","39.720971","16/12/2025 15:34:29","0.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009178","39.720928","16/12/2025 15:34:24","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009178","39.720928","16/12/2025 15:34:19","0.28"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009161","39.720911","16/12/2025 15:34:09","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009161","39.720911","16/12/2025 15:33:59","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009203","39.720998","16/12/2025 15:33:44","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009068","39.722017","16/12/2025 15:33:14","0.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.0092","39.7224","16/12/2025 15:33:04","5.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.008713","39.724802","16/12/2025 15:32:29","6.67"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.008687","39.725273","16/12/2025 15:32:24","6.67"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.008665","39.725689","16/12/2025 15:31:54","0.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00866","39.72578","16/12/2025 15:31:44","2.22"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00866","39.72578","16/12/2025 15:31:29","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00866","39.72578","16/12/2025 15:31:14","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00866","39.72578","16/12/2025 15:31:09","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00866","39.72578","16/12/2025 15:31:04","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00866","39.72578","16/12/2025 15:30:54","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00866","39.72578","16/12/2025 15:30:49","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00866","39.72578","16/12/2025 15:30:39","1.11"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00866","39.72578","16/12/2025 15:30:34","3.06"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00888","39.726288","16/12/2025 15:30:29","2.22"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00897","39.726288","16/12/2025 15:30:24","2.5"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009095","39.726207","16/12/2025 15:30:15","1.67"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00908","39.72613","16/12/2025 15:29:29","0.28"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009113","39.72608","16/12/2025 15:29:24","2.22"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009132","39.725548","16/12/2025 15:29:09","5.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009125","39.724712","16/12/2025 15:28:57","5.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009268","39.724277","16/12/2025 15:28:37","2.78"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009303","39.724403","16/12/2025 15:28:33","2.5"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.009323","39.724567","16/12/2025 15:24:03","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00933","39.724575","16/12/2025 15:23:36","0.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00937","39.72476","16/12/2025 15:23:27","2.22"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.008074","39.70968","16/12/2025 15:36:04","14.44"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.008048","39.707795","16/12/2025 15:36:19","8.06"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.008036","39.707256","16/12/2025 15:36:24","10"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.007846","39.705771","16/12/2025 15:36:34","12.78"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.007591","39.705037","16/12/2025 15:36:39","13.06"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.007343","39.704409","16/12/2025 15:36:44","10.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.007125","39.703858","16/12/2025 15:36:49","10.28"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.006883","39.703263","16/12/2025 15:36:54","11.11"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.006447","39.702191","16/12/2025 15:37:04","9.44"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.006153","39.701469","16/12/2025 15:37:19","2.5"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00588","39.700794","16/12/2025 15:37:29","8.06"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.005357","39.699487","16/12/2025 15:37:44","6.11"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.005171","39.699003","16/12/2025 15:37:49","8.89"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.00471","39.697445","16/12/2025 15:38:04","5.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.004547","39.696235","16/12/2025 15:38:18","8.89"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.003816","39.695672","16/12/2025 15:38:29","10.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.003556","39.695082","16/12/2025 15:38:34","11.39"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.003201","39.694219","16/12/2025 15:38:44","3.33"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.003181","39.69417","16/12/2025 15:38:49","0.28"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.002805","39.693238","16/12/2025 15:39:04","10.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.002013","39.691268","16/12/2025 15:39:19","11.11"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.001581","39.690051","16/12/2025 15:39:29","10.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.001361","39.689413","16/12/2025 15:39:34","11.39"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.001014","39.688309","16/12/2025 15:39:44","8.89"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.000864","39.687831","16/12/2025 15:39:49","8.89"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.000684","39.687294","16/12/2025 15:39:54","10.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.000258","39.686015","16/12/2025 15:40:04","11.94"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","40.999143","39.682538","16/12/2025 15:40:39","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","40.99908","39.682344","16/12/2025 15:40:54","3.06"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","40.999052","39.682258","16/12/2025 15:40:58","0.28"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015139","39.597549","16/12/2025 15:55:57","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015139","39.597549","16/12/2025 15:56:07","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015148","39.597511","16/12/2025 15:56:17","2.22"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015292","39.596866","16/12/2025 15:56:27","5.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015458","39.59612","16/12/2025 15:56:37","6.67"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015524","39.595827","16/12/2025 15:56:47","0.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015753","39.594802","16/12/2025 15:57:02","8.89"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015867","39.594291","16/12/2025 15:57:07","8.33"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015962","39.593864","16/12/2025 15:57:12","7.5"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.016101","39.593252","16/12/2025 15:57:27","0.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.016117","39.593182","16/12/2025 15:57:37","0.28"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.016117","39.593182","16/12/2025 15:57:42","0.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.016125","39.59315","16/12/2025 15:57:47","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.016192","39.592863","16/12/2025 15:58:17","5.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.016467","39.591688","16/12/2025 15:58:27","11.11"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.017184","39.588449","16/12/2025 15:58:47","9.17"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.017282","39.588018","16/12/2025 15:58:54","0.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.017409","39.587457","16/12/2025 15:59:12","8.06"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.017549","39.586871","16/12/2025 15:59:17","10.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.017719","39.586147","16/12/2025 15:59:22","13.06"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.017909","39.585339","16/12/2025 15:59:27","13.61"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.018258","39.583838","16/12/2025 15:59:37","13.33"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.018484","39.583017","16/12/2025 15:59:42","14.44"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.018743","39.582156","16/12/2025 15:59:47","15.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.019413","39.580454","16/12/2025 15:59:57","16.94"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.019827","39.579497","16/12/2025 16:00:02","18.33"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.02023","39.578568","16/12/2025 16:00:07","17.78"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021061","39.576841","16/12/2025 16:00:17","16.11"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021445","39.576051","16/12/2025 16:00:22","15"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021585","39.575509","16/12/2025 16:00:27","6.39"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.014638","39.599852","16/12/2025 15:55:17","11.67"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.015099","39.597729","16/12/2025 15:55:37","5"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.017304","39.587553","16/12/2025 16:06:07","2.5"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.017506","39.58666","16/12/2025 16:05:57","13.06"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.017939","39.584796","16/12/2025 16:05:47","15.28"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.018346","39.583159","16/12/2025 16:05:37","15"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.018589","39.582342","16/12/2025 16:05:32","13.89"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.018851","39.581583","16/12/2025 16:05:27","13.61"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.019131","39.580874","16/12/2025 16:05:22","11.94"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.020032","39.578786","16/12/2025 16:05:07","11.94"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.020314","39.57815","16/12/2025 16:05:02","11.94"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.020588","39.57756","16/12/2025 16:04:57","11.67"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.020846","39.577019","16/12/2025 16:04:52","8.89"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021418","39.575159","16/12/2025 16:04:12","0.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021452","39.574743","16/12/2025 16:04:02","6.39"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021556","39.573751","16/12/2025 16:03:51","8.61"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021651","39.572838","16/12/2025 16:03:31","1.39"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.0217","39.572442","16/12/2025 16:03:17","4.72"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021784","39.57195","16/12/2025 16:03:07","3.33"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021812","39.571782","16/12/2025 16:02:17","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.02182","39.571736","16/12/2025 16:01:47","0"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021831","39.571672","16/12/2025 16:01:42","1.67"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021838","39.571628","16/12/2025 16:01:40","3.06"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021937","39.571189","16/12/2025 16:01:32","5.83"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.022006","39.570925","16/12/2025 16:01:27","4.72"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.022472","39.571143","16/12/2025 16:01:12","5.56"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.022172","39.572173","16/12/2025 16:01:02","12.22"
"3895794","61ACK378","69","137","16/12/2025 15:23:27","16/12/2025 16:45:15","41.021983","39.572939","16/12/2025 16:00:57","14.44"
